# Input	ChemicalName	ChemicalId	CasRN	GeneSymbol	GeneId	Organism	OrganismId	PubMedIds
94-26-8	butylparaben	C038091	94-26-8	PRLR	5618	Homo sapiens	9606	17121429
94-26-8	butylparaben	C038091	94-26-8	PROK1	84432	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	PROZB	558106	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	PRSS59.2	100535672	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	PSMB8	5696	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	PTGDSA	555483	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	PVALB5	335623	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	PVALB9	360209	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	PYGL	5836	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	PYROXD2	84795	Homo sapiens	9606	17121429
94-26-8	butylparaben	C038091	94-26-8	QDPRB2	101887190	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	QSOX1	5768	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	RASA1B	564822	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	RBP2A	568032	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	RBP4	5950	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	RBP4L	335651	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	RCE1B	566908	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	RDH10B	378722	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	REL	5966	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	RELN	5649	Rattus norvegicus	10116	25607892
94-26-8	butylparaben	C038091	94-26-8	RERGLB	566719	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	RGRB	554142	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	RGS4	5999	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	RGS9A	767636	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	RHBDL1	9028	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	RHD	6007	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	RIDA	10247	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	RNASEL3	798787	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	RNF11A	393996	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	RNF41L	337495	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	ROBO1	6091	Rattus norvegicus	10116	25607892
94-26-8	butylparaben	C038091	94-26-8	RPIA	22934	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	RPS6	6194	Homo sapiens	9606	29319206
94-26-8	butylparaben	C038091	94-26-8	RPS6KB1	6198	Homo sapiens	9606	29319206
94-26-8	butylparaben	C038091	94-26-8	RPUSD1	113000	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	RRH	10692	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	RS1A	445044	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	RSRP1	57035	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	RUNX2	860	Mus musculus	10090	28527915
94-26-8	butylparaben	C038091	94-26-8	S100A10A	449788	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	S100G	795	Rattus norvegicus	10116	19654335
94-26-8	butylparaben	C038091	94-26-8	SAGB	619268	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	SARDH	1757	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	SDK1A	558391	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	SDR42E2	100288072	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	SELENOP	6414	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	SERPINA1	5265	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	SERPINA1L	321195	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	SERPINC1	462	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	SERPIND1	3053	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	SERPINF2B	563663	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	SERPING1	710	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	SERPINH1B	30449	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	SESN1	27244	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	SEZ6L	23544	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	SFXN2	118980	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	SGSM3	27352	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	SH2D4BB	560557	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	SH3BP1	23616	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	SH3YL1	26751	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	SHANK1	50944	Rattus norvegicus	10116	25607892
94-26-8	butylparaben	C038091	94-26-8	SHANK2	22941	Rattus norvegicus	10116	25607892
94-26-8	butylparaben	C038091	94-26-8	SHANK3	85358	Rattus norvegicus	10116	25607892
94-26-8	butylparaben	C038091	94-26-8	SHISA4	149345	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	SHMT2	6472	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	SHQ1	55164	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	SIAH2	6478	Homo sapiens	9606	17121429
94-26-8	butylparaben	C038091	94-26-8	SID4	567528	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	SIDT2	51092	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	SIGIRR	59307	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	SLAIN1B	100151758	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	SLC12A10.3	562763	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	SLC13A2	9058	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	SLC13A4	26266	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	SLC16A12B	449947	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	SLC17A7	57030	Rattus norvegicus	10116	25607892
94-26-8	butylparaben	C038091	94-26-8	SLC1A1	6505	Rattus norvegicus	10116	25607892
94-26-8	butylparaben	C038091	94-26-8	SLC1A2	6506	Rattus norvegicus	10116	25607892
94-26-8	butylparaben	C038091	94-26-8	SLC1A3	6507	Rattus norvegicus	10116	25607892
94-26-8	butylparaben	C038091	94-26-8	SLC1A6	6511	Rattus norvegicus	10116	25607892
94-26-8	butylparaben	C038091	94-26-8	SLC22A2	6582	Homo sapiens	9606	21599003
94-26-8	butylparaben	C038091	94-26-8	SLC22A31	146429	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	SLC22A6L	404609	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	SLC25A25A	406541	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	SLC27A2A	449925	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	SLC28A1	9154	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	SLC2A2	6514	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	SLC31A2	1318	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	SLC35A3B	550599	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	SLC37A4A	406465	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	SLC3A2A	796322	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	SLC43A2A	393221	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	SLC43A2B	494042	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	SLC47A1	55244	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	SLC4A2A	566075	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	SLC6A2	6530	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	SLC6A6A	556480	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	SLC7A10A	567420	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	SLC7A7	9056	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	SLIT1	6585	Rattus norvegicus	10116	25607892
94-26-8	butylparaben	C038091	94-26-8	SMC1A	8243	Homo sapiens	9606	17121429
94-26-8	butylparaben	C038091	94-26-8	SORD	6652	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	SOX15	6665	Homo sapiens	9606	17121429
94-26-8	butylparaben	C038091	94-26-8	SPAM1	6677	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	SPG11	80208	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	SPON2B	30202	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	SPP1	6696	Mus musculus	10090	28527915
94-26-8	butylparaben	C038091	94-26-8	SPSB3A	796171	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	SPTBN2	6712	Rattus norvegicus	10116	25607892
94-26-8	butylparaben	C038091	94-26-8	SSPN	8082	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	ST3GAL1	6482	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	STAG2A	567168	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	STAR	6770	Rattus norvegicus	10116	18648085|26888303
94-26-8	butylparaben	C038091	94-26-8	STBD1	8987	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	STEAP3	55240	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	STK17B	9262	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	STMN2	11075	Rattus norvegicus	10116	25607892
94-26-8	butylparaben	C038091	94-26-8	STS	412	Rattus norvegicus	10116	25607892
94-26-8	butylparaben	C038091	94-26-8	STX1B	112755	Rattus norvegicus	10116	25607892
94-26-8	butylparaben	C038091	94-26-8	STXBP1	6812	Rattus norvegicus	10116	25607892
94-26-8	butylparaben	C038091	94-26-8	SULT1E1	6783	Rattus norvegicus	10116	26888303
94-26-8	butylparaben	C038091	94-26-8	SULT2ST1	338214	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	SULT2ST2	777793	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	SULT3ST3	571461	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	SULT3ST4	619243	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	SYNGAP1	8831	Rattus norvegicus	10116	25607892
94-26-8	butylparaben	C038091	94-26-8	SYP	6855	Rattus norvegicus	10116	25607892
94-26-8	butylparaben	C038091	94-26-8	SYT6	148281	Rattus norvegicus	10116	25607892
94-26-8	butylparaben	C038091	94-26-8	TAGAPB	447809	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	TANC1A	561438	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	TASOR2	54906	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	TATDN3	128387	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	TBX19	9095	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	TCEA3	6920	Homo sapiens	9606	17121429
94-26-8	butylparaben	C038091	94-26-8	TCF3A	30310	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	TCN2	6948	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	TDO2A	100008541	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	TESPA1	9840	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	TFA	30255	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	TFDP1B	393749	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	TFF1	7031	Homo sapiens	9606	16797915|17121429|22562034|23524099|29074358
94-26-8	butylparaben	C038091	94-26-8	TGFB1	7040	Rattus norvegicus	10116	25607892
94-26-8	butylparaben	C038091	94-26-8	TIMD4	91937	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	TKTB	378713	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	TLE5	166	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	TMC5	79838	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	TMEFF1A	570409	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	TMEM123	114908	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	TMEM125	128218	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	TMEM151A	256472	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	TMEM163B	100333673	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	TMEM82	388595	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	TNFRSF10A	8797	Homo sapiens	9606	24481588
94-26-8	butylparaben	C038091	94-26-8	TNFRSF11B	4982	Homo sapiens	9606	31016361
94-26-8	butylparaben	C038091	94-26-8	TNFRSF1A	7132	Homo sapiens	9606	24481588
94-26-8	butylparaben	C038091	94-26-8	TNFRSF21	27242	Homo sapiens	9606	24481588
94-26-8	butylparaben	C038091	94-26-8	TNFSF13	8741	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	TNXBA	100536295	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	TPK1	27010	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	TRARG1A	101886018	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	TRIM36	55521	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	TSC2	7249	Rattus norvegicus	10116	25607892
94-26-8	butylparaben	C038091	94-26-8	TSNAX	7257	Rattus norvegicus	10116	25607892
94-26-8	butylparaben	C038091	94-26-8	TSPAN13A	798836	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	TSPAN35	393380	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	TSPEARB	555223	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	TSPO	706	Rattus norvegicus	10116	18648085
94-26-8	butylparaben	C038091	94-26-8	TTC39C	125488	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	TTR	7276	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	TULP1A	100330754	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	TXN	7295	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	U2AF2B	402989	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	UBAP2L	9898	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	UBASH3BA	558545	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	UBD	10537	Homo sapiens	9606	17121429
94-26-8	butylparaben	C038091	94-26-8	UBE2A	7319	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	UBR1	197131	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	UCP1	7350	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	UGT1B2	100384893	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	UGT1B4	795050	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	UGT2B15	7366	Homo sapiens	9606	23524099
94-26-8	butylparaben	C038091	94-26-8	UGT5E1	100002993	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	ULK1A	100170793	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	UNC5A	90249	Rattus norvegicus	10116	25607892
94-26-8	butylparaben	C038091	94-26-8	UNC5B	219699	Rattus norvegicus	10116	25607892
94-26-8	butylparaben	C038091	94-26-8	UNC5C	8633	Rattus norvegicus	10116	25607892
94-26-8	butylparaben	C038091	94-26-8	UNGB	571301	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	UOX	391051	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	URAH	76974	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	USH1GA	100330314	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	UTS2A	405774	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	UTS2R	2837	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	VEGFA	7422	Rattus norvegicus	10116	25607892
94-26-8	butylparaben	C038091	94-26-8	VGLL4B	406560	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	VILL	50853	Homo sapiens	9606	17121429
94-26-8	butylparaben	C038091	94-26-8	VLDLR	7436	Rattus norvegicus	10116	25607892
94-26-8	butylparaben	C038091	94-26-8	VTG1	559475	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	VTG4	678536	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	VTG5	64260	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	VTG6	559229	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	VTG7	559856	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	VTNA	553699	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	VTNB	403026	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	VWA5B2	90113	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	WDR35	57539	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	WHRNB	100534775	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	WNK4	65266	Homo sapiens	9606	17121429
94-26-8	butylparaben	C038091	94-26-8	WNT7BA	563427	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	WWC1	23286	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	XAF1	54739	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	XK	7504	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	YIF1B	90522	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	ZCCHC4	29063	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	ZNF385A	25946	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	ZNF397	84307	Homo sapiens	9606	17121429
94-26-8	butylparaben	C038091	94-26-8	ZNF644B	100537559	Danio rerio	7955	29458080
94-26-8	butylparaben	C038091	94-26-8	ZNF750	79755	Danio rerio	7955	29458080
