# Input	ChemicalName	ChemicalId	CasRN	GeneSymbol	GeneId	Organism	OrganismId	PubMedIds
106-99-0	"1,3-butadiene"	C031763	106-99-0	LIPF	8513	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	LMO2	4005	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	LMOD1	25802	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	LONRF3	79836	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	LPIN2	9663	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	LRMP	16970	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	LRRC18	474354	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	LSS	4047	Mus musculus	10090	21147608
106-99-0	"1,3-butadiene"	C031763	106-99-0	LTB	4050	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	LTB4R1	16995	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	LTBP4	8425	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	LY86	9450	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	LY9	4063	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	LYL1	4066	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	LYVE1	10894	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	LYZ1	17110	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	LYZ2	17105	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MAFB	9935	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MAFF	23764	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MAP3K1	4214	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MAP3K6	9064	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MAP4K1	11184	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MARCO	8685	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MAST3	23031	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MBD6	114785	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MBL2	4153	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MCC	4163	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MCF2L	23263	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MCM10	55388	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MCMDC2	157777	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MCOLN2	255231	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MEF2C	4208	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MEF2D	4209	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MEFV	4210	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	METTL21E	403183	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	METTL7B	196410	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MGMT	4255	Mus musculus	10090	30552462
106-99-0	"1,3-butadiene"	C031763	106-99-0	MGST1	4257	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MGST3	4259	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MICAL3	57553	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MICALL2	79778	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MIDEAS	91748	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MILR1	284021	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MIR1198	100316807	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MIR125A	406910	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MIR125B-1	387236	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MIR128-1	406915	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MIR128-2	406916	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MIR136	406927	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MIR140	406932	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MIR143	406935	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MIR144	406936	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MIR145	406937	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MIR150	406942	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MIR155	406947	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MIR193B	574455	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MIR19B-1	751527	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MIR19B-2	387195	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MIR200A	406983	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MIR204	406987	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MIR22	407004	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MIR222	407007	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MIR24-1	407012	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MIR24-2	407013	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MIR29B-1	387223	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MIR29B-2	723963	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MIR29C	407026	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MIR30C-2	723964	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MIR32	407036	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MIR328	442901	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MIR331	442903	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MIR34A	407040	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MIR351	723910	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MIR423	494335	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MIR449A	554213	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MIR449C	100313923	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MIR490	574443	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MIR497	574456	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MIR599	693184	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MIR6385	102466639	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MIR676	100500887	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MIR6973A	102465588	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MIR8114	102466257	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MIR92-1	751549	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MIR92-2	723942	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MIR92B	693235	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MIRLET7I	406891	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MIRT1	381232	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MMP11	4320	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MMP15	4324	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MMP9	4318	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MNDAL	100040462	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MNT	4335	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MPG	4350	Mus musculus	10090	30552462
106-99-0	"1,3-butadiene"	C031763	106-99-0	MPO	4353	Homo sapiens	9606	1328183
106-99-0	"1,3-butadiene"	C031763	106-99-0	MPP3	4356	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MPPED2	744	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MRGPRF	116535	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MRTFA	57591	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MS4A1	931	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MS4A2	2206	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MS4A4B	60361	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MS4A4C	64380	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MS4A6C	73656	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MST1	4485	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MT1	17748	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MT2	17750	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MTHFD2	10797	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MTSS2	92154	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MUC20	200958	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MUC5B	727897	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MUG1	17836	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MUG-PS1	17835	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MUP1	17840	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MUP10	100039008	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MUP11	100039028	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MUP12	100039054	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MUP13	100039089	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MUP15	100039150	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MUP16	100039177	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MUP17	100039206	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MUP18	100048884	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MUP19	100189605	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MUP2	17841	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MUP21	381531	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MUP3	17842	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MUP7	100041658	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MUP8	100041687	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MUP9	100038948	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MXD4	10608	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MYCN	4613	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MYCT1	80177	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MYH11	4629	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MYO1G	64005	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MYRF	745	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MYRIP	25924	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	MZB1	51237	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	NAT8F1	66116	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	NAT8F2	93673	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	NAV1	89796	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	NCF4	4689	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	NCKAP5L	57701	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	NCOR2	9612	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	NCS1	23413	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	NEURL3	93082	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	NFATC1	4772	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	NFATC2	4773	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	NFIC	4782	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	NFIX	4784	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	NFKBID	84807	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	NFKBIE	4794	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	NGFR	4804	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	NHLRC4	283948	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	NHSL1	57224	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	NIBAN3	199786	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	NIPAL1	152519	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	NLRC3	197358	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	NLRP3	114548	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	NMB	4828	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	NOD2	64127	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	NOS1AP	9722	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	NQO1	1728	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	NR1D1	9572	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	NR1I2	8856	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	NR2F2	7026	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	NR4A1	3164	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	NR4A2	4929	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	NR4A3	8013	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	NSG2	51617	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	NTNG2	84628	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	NTRK2	4915	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	ONECUT2	9480	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	ORM2	5005	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	OSGIN1	29948	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	OSM	5008	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	OSR1	130497	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	P2RY10	27334	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	P2RY10B	213438	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	P2RY2	5029	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PACSIN1	29993	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PADI2	11240	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PAH	5053	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PALM3	342979	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PAPPA2	60676	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PARVB	29780	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PAX5	5079	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PBK	55872	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PCDH20	64881	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PCED1B	91523	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PDE4A	5141	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PDGFB	5155	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PDK2	5164	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PEX11A	8800	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PGLYRP2	114770	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PGR	5241	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PHF11B	236451	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PHLDA1	22822	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PHLDA3	23612	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PHXR4	18689	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PI16	221476	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PIK3C2B	5287	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PIK3CD	5293	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PIPOX	51268	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PIWIL4	143689	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PKIB	5570	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PLA1A	51365	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PLAGL1	5325	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PLAGL2	5326	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PLCG2	5336	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PLCL2	23228	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PLD4	122618	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PLEKHA6	22874	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PLEKHF1	79156	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PLEKHG2	64857	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PLG	5340	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PLXDC1	57125	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PLXNA2	5362	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PLXND1	23129	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PML	5371	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	POC1A	25886	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	POM121	9883	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	POU2AF1	5450	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	POU2F2	5452	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PPARGC1A	10891	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PPARGC1B	133522	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PPP1R13L	10848	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PRAG1	157285	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PRC1	9055	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PRCD	768206	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PRDM1	639	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PRDM16	63976	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PRDM8	56978	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PRDX6	9588	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PREX1	57580	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PRKCB	5579	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PROC	5624	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PROSER1	80209	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PROX1	5629	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PRR12	57479	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PRRC2A	7916	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PRRC2B	84726	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PRRT1	80863	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PRRT4	401399	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PSD	5662	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PSD4	23550	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PSTPIP2	9050	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PTCH2	8643	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PTGIR	5739	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PTGS1	5742	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PTK2B	2185	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PTPN23	25930	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PTPRC	5788	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PTPRCAP	5790	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PTPRO	5800	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PVRL1	100286721	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PXDC1	221749	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PYHIN1	149628	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	PZP	5858	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	RAB3C	115827	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	RAC2	5880	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	RAD51AP1	10635	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	RADIL	55698	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	RAI1	10743	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	RALGPS2	55103	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	RAMP3	10268	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	RASAL1	8437	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	RASAL3	64926	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	RASD1	51655	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	RASD2	23551	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	RASGRP1	10125	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	RASGRP3	25780	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	RASL10B	91608	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	RASSF4	83937	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	RBM38	55544	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	RBP4	5950	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	RBPMS2	348093	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	RDH16	8608	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	RDH7	54150	Mus musculus	10090	29038090
106-99-0	"1,3-butadiene"	C031763	106-99-0	RDX	5962	Mus musculus	10090	21147608
