,GeneID,Symbol
20203,110757,NGFG-RS1
20204,110756,NGFG-RS2
20205,4804,NGFR
20206,55768,NGLY1
20207,18054,NGP
20208,51335,NGRN
20209,107598,NHCP7
20210,493148,NHDLQ1
20211,100035927,NHDLQ10
20212,100035732,NHDLQ2
20213,493109,NHDLQ3
20214,100034870,NHDLQ4
20215,100034871,NHDLQ5
20216,100034872,NHDLQ6
20217,100035765,NHDLQ7
20218,100035247,NHDLQ8
20219,100035248,NHDLQ9
20221,79840,NHEJ1
20222,100036001,NHIL1
20223,100036126,NHIL2
20224,100035423,NHIL3
20225,100035424,NHIL4
20226,100036384,NHIL5
20227,4807,NHLH1
20228,4808,NHLH2
20229,378884,NHLRC1
20230,374354,NHLRC2
20231,387921,NHLRC3
20232,283948,NHLRC4
20233,55651,NHP2
20234,100036044,NHQ1
20235,4810,NHS
20236,57224,NHSL1
20237,340527,NHSL2
20238,116496,NIBAN1
20239,64855,NIBAN2
20240,199786,NIBAN3
20241,84276,NICN1
20242,4811,NID1
20243,22795,NID2
20244,109492,NIDD1
20245,100036132,NIDD1K
20246,109527,NIDD1N
20247,112361,NIDD2
20248,492912,NIDD2K
20249,109526,NIDD2N
20250,109496,NIDD3
20251,492913,NIDD3K
20252,109525,NIDD3N
20253,112362,NIDD4
20254,492914,NIDD4K
20255,107994,NIDD4N
20256,112358,NIDD5
20257,493149,NIDD5K
20258,112359,NIDD6
20259,100034900,NIDD6K
20260,493002,NIDD7K
20261,100034783,NIDDS
20262,60491,NIF3L1
20263,84365,NIFK
20264,110093,NIL
20265,100036500,NILAC1
20266,100035332,NILAC10
20267,100035674,NILAC11
20268,100035961,NILAC12
20269,100035329,NILAC2
20270,100036357,NILAC3
20271,100035330,NILAC4
20272,100036113,NILAC5
20273,100035673,NILAC6
20274,100035960,NILAC7
20275,100035331,NILAC8
20276,100036358,NILAC9
20277,167359,NIM1K
20278,51199,NIN
20279,4814,NINJ1
20280,4815,NINJ2
20281,22981,NINL
20282,51388,NIP7
20283,123606,NIPA1
20284,81614,NIPA2
20285,152519,NIPAL1
20286,79815,NIPAL2
20287,57185,NIPAL3
20288,348938,NIPAL4
20289,25836,NIPBL
20290,8508,NIPSNAP1
20291,2631,NIPSNAP2
20292,25934,NIPSNAP3A
20293,55335,NIPSNAP3B
20294,11188,NISCH
20295,4817,NIT1
20296,56954,NIT2
20297,79570,NKAIN1
20298,154215,NKAIN2
20299,286183,NKAIN3
20300,128414,NKAIN4
20301,79576,NKAP
20302,55216,NKAPD1
20303,222698,NKAPL
20304,85407,NKD1
20305,85409,NKD2
20306,4818,NKG7
20307,28512,NKIRAS1
20308,28511,NKIRAS2
20309,284353,NKPD1
20310,55922,NKRF
20311,493025,NKTCN1
20312,493026,NKTCN2
20313,4820,NKTR
20314,54729,NKX1-1
20315,390010,NKX1-2
20316,7080,NKX2-1
20318,4821,NKX2-2
20319,100313531,NKX2-2OS
20320,159296,NKX2-3
20321,644524,NKX2-4
20322,1482,NKX2-5
20323,137814,NKX2-6
20324,18094,NKX2-9
20325,4824,NKX3-1
20326,579,NKX3-2
20327,4825,NKX6-1
20328,84504,NKX6-2
20329,157848,NKX6-3
20330,54475,NLE1
20331,18097,NLF1
20332,18098,NLF2
20333,22871,NLGN1
20334,57555,NLGN2
20335,54413,NLGN3
20336,100113365,NLGN4L
20337,51701,NLK
20338,252844,NLK-PS1
20339,57486,NLN
20340,197358,NLRC3
20341,58484,NLRC4
20342,84166,NLRC5
20343,338322,NLRP10
20344,91662,NLRP12
20345,338323,NLRP14
20346,195046,NLRP1A
20347,637515,NLRP1B
20348,627984,NLRP1C-PS
20349,55655,NLRP2
20350,114548,NLRP3
20351,243880,NLRP4A
20352,210045,NLRP4B
20353,83564,NLRP4C
20354,384752,NLRP4D
20355,446099,NLRP4E
20356,97895,NLRP4F
20357,235779,NLRP4G
20358,126206,NLRP5
20359,100417675,NLRP5-PS
20360,171389,NLRP6
20361,233001,NLRP9A
20362,243874,NLRP9B
20363,330490,NLRP9C
20364,79671,NLRX1
20365,117226,NMA
20366,4828,NMB
20367,4829,NMBR
20368,51068,NMD3
20369,4830,NME1
20370,4831,NME2
20371,4832,NME3
20372,4833,NME4
20373,8382,NME5
20374,10201,NME6
20375,29922,NME7
20376,51314,NME8
20377,347736,NME9
20379,9111,NMI
20380,64802,NMNAT1
20381,23057,NMNAT2
20382,349565,NMNAT3
20383,57407,NMRAL1
20384,54981,NMRK1
20385,27231,NMRK2
20386,129521,NMS
20387,4836,NMT1
20388,9397,NMT2
20389,10874,NMU
20390,10316,NMUR1
20391,56923,NMUR2
20392,110409,NMYC2
20393,4826,NNAT
20394,112117,NNC1
20395,4837,NNMT
20396,23530,NNT
20397,170646,NOA
20398,84273,NOA1
20399,100035015,NOAN1
20400,100035827,NOAN2
20401,28987,NOB1
20402,135935,NOBOX
20403,112063,NOBQ2
20404,26155,NOC2L
20405,64318,NOC3L
20406,79050,NOC4L
20407,100035727,NOCIQ1
20408,492915,NOCIQ2
20409,25819,NOCT
20410,10392,NOD1
20411,64127,NOD2
20412,4838,NODAL
20413,9241,NOG
20415,79954,NOL10
20416,25926,NOL11
20417,79159,NOL12
20418,107838,NOL1-RS
20419,8996,NOL3
20420,8715,NOL4
20421,140688,NOL4L
20423,65083,NOL6
20424,51406,NOL7
20425,55035,NOL8
20426,79707,NOL9
20429,9221,NOLC1
20430,64434,NOM1
20431,23420,NOMO1
20432,4841,NONO
20433,55505,NOP10
20434,8602,NOP14
20435,51491,NOP16
20436,4839,NOP2
20437,29997,NOP53
20438,10528,NOP56
20439,51602,NOP58
20440,161424,NOP9
20441,647979,NORAD
20443,4842,NOS1
20444,9722,NOS1AP
20445,4843,NOS2
20446,4846,NOS3
20447,51070,NOSIP
20448,115677,NOSTRIN
20450,4851,NOTCH1
20451,4853,NOTCH2
20452,4854,NOTCH3
20453,4855,NOTCH4
20454,344022,NOTO
20455,147111,NOTUM
20456,100015211,NOTUMOS
20458,4857,NOVA1
20459,4858,NOVA2
20460,110878,NOVA2-RS1
20461,110884,NOVA2-RS2
20462,110883,NOVA2-RS3
20463,27035,NOX1
20465,50508,NOX3
20466,50507,NOX4
20468,10811,NOXA1
20469,124056,NOXO1
20470,122945,NOXRED1
20471,4861,NPAS1
20472,4862,NPAS2
20473,64067,NPAS3
20474,266743,NPAS4
20475,4863,NPAT
20476,256933,NPB
20477,2831,NPBWR1
20478,4864,NPC1
20479,29881,NPC1L1
20480,10577,NPC2
20481,504193,NPCD
20482,56654,NPDC1
20483,79716,NPEPL1
20484,9520,NPEPPS
20485,8620,NPFF
20486,64106,NPFFR1
20487,10886,NPFFR2
20488,4867,NPHP1
20489,27031,NPHP3
20490,261734,NPHP4
20491,4868,NPHS1
20492,445267,NPHS1OS
20493,7827,NPHS2
20494,80896,NPL
20495,55666,NPLOC4
20496,4869,NPM1
20497,110169,NPM1-RS
20498,10361,NPM2
20499,10360,NPM3
20500,108176,NPM3-PS1
20501,18153,NPN2
20502,255743,NPNT
20503,110180,NPP
20504,4878,NPPA
20505,4879,NPPB
20506,4880,NPPC
20507,4881,NPR1
20508,4882,NPR2
20509,4883,NPR3
20510,10641,NPRL2
20511,8131,NPRL3
20512,594857,NPS
20513,387129,NPSR1
20514,27020,NPTN
20515,4884,NPTX1
20516,4885,NPTX2
20517,23467,NPTXR
20518,64111,NPVF
20519,283869,NPW
20520,4852,NPY
20521,4886,NPY1R
20522,4887,NPY2R
20523,5540,NPY4R
20524,4889,NPY5R
20525,4888,NPY6R
20526,112352,NQ1
20527,1728,NQO1
20528,4835,NQO2
20529,18170,NR
20530,190,NR0B1
20531,8431,NR0B2
20532,9572,NR1D1
20533,9975,NR1D2
20534,107579,NR1D2-RS1
20535,107580,NR1D2-RS2
20536,7376,NR1H2
20537,50800,NR1H2-PS
20538,10062,NR1H3
20539,9971,NR1H4
20540,381463,NR1H5
20541,8856,NR1I2
20542,9970,NR1I3
20543,7181,NR2C1
20544,7182,NR2C2
20545,126382,NR2C2AP
20546,7101,NR2E1
20547,10002,NR2E3
20548,110922,NR2E3-RS1
20549,7025,NR2F1
20550,7026,NR2F2
20551,2063,NR2F6
20552,2908,NR3C1
20553,4306,NR3C2
20554,3164,NR4A1
20555,4929,NR4A2
20556,8013,NR4A3
20557,2516,NR5A1
20558,71294,NR5A1OS
20559,2494,NR5A2
20560,100861471,N-R5S100
20561,115487065,N-R5S101
20562,115487070,N-R5S102
20563,100861472,N-R5S103
20564,100861473,N-R5S104
20565,100861474,N-R5S105
20566,115487061,N-R5S106
20567,115487073,N-R5S107
20568,100861475,N-R5S108
20569,115487076,N-R5S109
20570,100861477,N-R5S110
20571,100861478,N-R5S111
20572,115487067,N-R5S112
20573,100861479,N-R5S113
20574,115487071,N-R5S114
20575,115487075,N-R5S115
20576,100861481,N-R5S117
20577,115487062,N-R5S118
20578,115487072,N-R5S119
20579,115489277,N-R5S12
20580,115487068,N-R5S120
20581,100861482,N-R5S121
20582,100861483,N-R5S122
20583,100861484,N-R5S123
20584,100861486,N-R5S124
20585,115487069,N-R5S125
20586,115487077,N-R5S127
20587,100861487,N-R5S128
20588,115487066,N-R5S129
20589,115489235,N-R5S13
20590,115487064,N-R5S130
20591,115487074,N-R5S131
20592,100861489,N-R5S133
20593,100861490,N-R5S134
20594,100861491,N-R5S136
20595,100861492,N-R5S138
20596,100861493,N-R5S139
20597,100861495,N-R5S141
20598,100861496,N-R5S142
20599,100861497,N-R5S143
20600,100861498,N-R5S144
20601,100861500,N-R5S146
20602,100861503,N-R5S149
20603,115486558,N-R5S151
20604,115486665,N-R5S152
20605,115490446,N-R5S162
20606,115490219,N-R5S173
20607,115489751,N-R5S194
20608,115489841,N-R5S195
20609,115489860,N-R5S197
20610,115489156,N-R5S2
20611,115489563,N-R5S204
20612,115487689,N-R5S209
20613,115487663,N-R5S210
20614,115487577,N-R5S211
20615,115488945,N-R5S25
20616,115488828,N-R5S28
20617,115488675,N-R5S33
20618,115488539,N-R5S41
20619,115489255,N-R5S5
20620,115488032,N-R5S58
20621,115488103,N-R5S60
20622,115488092,N-R5S65
20623,115489266,N-R5S7
20624,115487836,N-R5S71
20625,115487322,N-R5S86
20626,115487233,N-R5S88
20627,115487330,N-R5S92
20628,115486984,N-R5S93
20629,2649,NR6A1
20630,102640822,NR6A1OS
20631,67169,NRADD
20632,4892,NRAP
20633,441478,NRARP
20634,4893,NRAS
20635,108202,NRAS-PS1
20636,18178,NRAS-PS2
20637,29982,NRBF2
20638,29959,NRBP1
20639,340371,NRBP2
20640,4897,NRCAM
20641,230598,NRD1
20642,55051,NRDE2
20643,9315,NREP
20644,4899,NRF1
20645,3084,NRG1
20646,9542,NRG2
20647,10718,NRG3
20648,75170,NRG3OS
20649,145957,NRG4
20650,4900,NRGN
20651,8204,NRIP1
20652,83714,NRIP2
20653,56675,NRIP3
20654,203447,NRK
20655,4901,NRL
20656,11270,NRM
20657,51299,NRN1
20658,123904,NRN1L
20659,641373,NRON
20660,654309,NRP
20661,8829,NRP1
20662,8828,NRP2
20663,375387,NRROS
20664,140767,NRSN1
20665,80023,NRSN2
20666,493003,NRTIM1
20667,100036071,NRTIM2
20668,4902,NRTN
20669,9378,NRXN1
20670,9379,NRXN2
20671,9369,NRXN3
20673,10412,NSA2
20674,433230,NSA2-PS1
20675,666180,NSA2-PS2
20676,64324,NSD1
20677,7468,NSD2
20678,54904,NSD3
20679,50814,NSDHL
20680,4905,NSF
20681,55968,NSFL1C
20682,27065,NSG1
20683,51617,NSG2
20684,100035888,NSILA1
20685,100036310,NSILA10
20686,100035159,NSILA2
20687,100036309,NSILA3
20688,100036190,NSILA4
20689,100035160,NSILA5
20690,100036492,NSILA6
20691,100035161,NSILA7
20692,100035889,NSILA8
20693,100035629,NSILA9
20694,25936,NSL1
20695,8439,NSMAF
20696,197370,NSMCE1
20697,286053,NSMCE2
20698,56160,NSMCE3
20699,54780,NSMCE4A
20700,26012,NSMF
20701,84081,NSRP1
20702,171584,NSS1
20703,100035039,NSTR1
20704,100035838,NSTR2
20705,54888,NSUN2
20706,63899,NSUN3
20707,387338,NSUN4
20708,55695,NSUN5
20709,221078,NSUN6
20710,79730,NSUN7
20711,116974,NSV1
20712,18202,NT
20713,30833,NT5C
20714,84618,NT5C1A
20715,93034,NT5C1B
20716,22978,NT5C2
20717,107569,NT5C3
20718,115024,NT5C3B
20719,221294,NT5DC1
20720,64943,NT5DC2
20721,51559,NT5DC3
20722,4907,NT5E
20723,66763,NT5EL
20724,56953,NT5M
20725,102467447,N-TAAGC1
20726,102467231,N-TAAGC10
20727,102467451,N-TAAGC11
20728,102467232,N-TAAGC12
20729,102467452,N-TAAGC13
20730,102467233,N-TAAGC14
20731,102467453,N-TAAGC15
20732,102467419,N-TAAGC16
20733,102467234,N-TAAGC17
20734,102467454,N-TAAGC18
20735,102467444,N-TAAGC19
20736,102467227,N-TAAGC2
20737,102467448,N-TAAGC3
20738,102467228,N-TAAGC4
20739,102467449,N-TAAGC5
20740,102467229,N-TAAGC6
20741,102467635,N-TAAGC7
20742,102467230,N-TAAGC8
20743,102467450,N-TAAGC9
20744,102467235,N-TACGC1
20745,102467239,N-TACGC10
20746,102467455,N-TACGC2
20747,102467236,N-TACGC3
20748,102467456,N-TACGC4
20749,102467237,N-TACGC5
20750,102467636,N-TACGC6
20751,102467457,N-TACGC7
20752,102467238,N-TACGC8
20753,102467458,N-TACGC9
20754,123803,NTAN1
20755,102467459,N-TATGC1
20756,102467463,N-TATGC10
20757,102467244,N-TATGC11
20758,102467240,N-TATGC2
20759,102467460,N-TATGC3
20760,102467241,N-TATGC4
20761,102467420,N-TATGC5
20762,102467461,N-TATGC6
20763,102467242,N-TATGC7
20764,102467462,N-TATGC8
20765,102467243,N-TATGC9
20766,102467487,N-TCGCA1
20767,102467491,N-TCGCA10
20768,102467271,N-TCGCA11
20769,102467424,N-TCGCA12
20770,102467492,N-TCGCA13
20771,102467272,N-TCGCA14
20772,102467412,N-TCGCA15
20773,102467493,N-TCGCA16
20774,102467273,N-TCGCA17
20775,102467494,N-TCGCA18
20776,102467274,N-TCGCA19
20777,102467267,N-TCGCA2
20778,102467495,N-TCGCA20
20779,102467641,N-TCGCA21
20780,102467275,N-TCGCA22
20781,102467496,N-TCGCA23
20782,102467276,N-TCGCA24
20783,102467277,N-TCGCA25
20784,102467497,N-TCGCA26
20785,102467278,N-TCGCA27
20786,102467498,N-TCGCA28
20787,102467279,N-TCGCA29
20788,102467640,N-TCGCA3
20789,102467425,N-TCGCA30
20790,102467499,N-TCGCA31
20791,102467280,N-TCGCA32
20792,102467500,N-TCGCA33
20793,102467281,N-TCGCA34
20794,102467501,N-TCGCA35
20795,102467282,N-TCGCA36
20796,102467630,N-TCGCA37
20797,102467502,N-TCGCA38
20798,102467642,N-TCGCA39
20799,102467488,N-TCGCA4
20800,109705,N-TCGCA40
20801,102467283,N-TCGCA41
20802,102467503,N-TCGCA42
20803,102467504,N-TCGCA43
20804,102467284,N-TCGCA44
20805,102467505,N-TCGCA45
20806,102467285,N-TCGCA46
20807,102467506,N-TCGCA47
20808,102467426,N-TCGCA48
20809,102467286,N-TCGCA49
20810,102467268,N-TCGCA5
20811,102467287,N-TCGCA50
20812,102467507,N-TCGCA51
20813,102467288,N-TCGCA52
20814,102467508,N-TCGCA53
20815,102467289,N-TCGCA54
20816,102467509,N-TCGCA55
20817,102467290,N-TCGCA56
20818,102467643,N-TCGCA57
20819,102467489,N-TCGCA6
20820,102467269,N-TCGCA7
20821,102467490,N-TCGCA8
20822,102467270,N-TCGCA9
20823,108169126,N-TDGTC1
20824,108167943,N-TDGTC10
20825,108168132,N-TDGTC11
20826,108168127,N-TDGTC12
20827,108168125,N-TDGTC13
20828,102467265,N-TDGTC14
20829,102467486,N-TDGTC15
20830,102467266,N-TDGTC16
20831,102467480,N-TDGTC2
20832,102467261,N-TDGTC3
20833,102467481,N-TDGTC4
20834,102467262,N-TDGTC5
20835,102467482,N-TDGTC6
20836,102467263,N-TDGTC7
20837,102467629,N-TDGTC8
20838,102467483,N-TDGTC9
20839,102467517,N-TECTC1
20840,102467631,N-TECTC10
20841,102467521,N-TECTC11
20842,102467522,N-TECTC12
20843,102467428,N-TECTC13
20844,108168037,N-TECTC2
20845,102467644,N-TECTC3
20846,102467518,N-TECTC4
20847,102467299,N-TECTC5
20848,102467519,N-TECTC6
20849,102467300,N-TECTC7
20850,102467520,N-TECTC8
20851,102467301,N-TECTC9
20852,102467303,N-TETTC1
20853,102467523,N-TETTC2
20854,102467302,N-TETTC3
20855,102467524,N-TETTC4
20856,102467304,N-TETTC5
20857,102467525,N-TETTC6
20858,108167516,N-TETTC7
20859,102467305,N-TETTC8
20860,4908,NTF3
20862,78405,NTF5
20863,108168119,N-TFGAA1
20864,102467361,N-TFGAA2
20865,102467582,N-TFGAA3
20866,102467362,N-TFGAA4
20867,102467436,N-TFGAA5
20868,102467583,N-TFGAA6
20869,102467363,N-TFGAA7
20870,102467526,N-TGACC1
20871,102467307,N-TGCCC1
20872,102467306,N-TGCCC2
20873,102467527,N-TGCCC3
20874,102467309,N-TGCCC4
20875,102467528,N-TGCCC5
20876,102467308,N-TGCCC6
20877,102467529,N-TGCCC7
20878,102467429,N-TGGCC1
20879,102467646,N-TGGCC10
20880,102467533,N-TGGCC11
20881,102467314,N-TGGCC12
20882,102467534,N-TGGCC13
20883,102467315,N-TGGCC14
20884,102467530,N-TGGCC2
20885,102467310,N-TGGCC3
20886,102467445,N-TGGCC4
20887,102467531,N-TGGCC5
20888,102467311,N-TGGCC6
20889,102467312,N-TGGCC7
20890,102467532,N-TGGCC8
20891,102467313,N-TGGCC9
20892,102467535,N-TGTCC1
20893,102467316,N-TGTCC2
20894,102467536,N-TGTCC3
20895,102467317,N-TGTCC4
20896,102467430,N-TGTCC5
20897,102467537,N-TGTCC6
20898,102467318,N-TGTCC7
20899,102467538,N-THATG1
20900,102467321,N-THGTG1
20901,108169019,N-THGTG10
20902,22053,N-THGTG2
20903,22055,N-THGTG3
20904,102467319,N-THGTG4
20905,22054,N-THGTG5
20906,102467539,N-THGTG6
20907,102467320,N-THGTG7
20908,104358,N-THGTG8
20909,102467414,N-THGTG9
20910,4913,NTHL1
20911,102467647,N-TIAAT1
20912,108168118,N-TIAAT10
20913,108168117,N-TIAAT11
20914,102467546,N-TIAAT12
20915,102467326,N-TIAAT13
20916,102467327,N-TIAAT15
20917,102467548,N-TIAAT16
20918,102467328,N-TIAAT17
20919,102467541,N-TIAAT2
20920,102467542,N-TIAAT3
20921,102467322,N-TIAAT4
20922,102467543,N-TIAAT5
20923,102467323,N-TIAAT6
20924,102467544,N-TIAAT7
20925,102467324,N-TIAAT8
20926,102467431,N-TIAAT9
20927,108168120,N-TITAT14
20928,102467560,N-TKCTT1
20929,102467564,N-TKCTT10
20930,102467345,N-TKCTT11
20931,102467565,N-TKCTT12
20932,102467346,N-TKCTT13
20933,102467566,N-TKCTT14
20934,102467347,N-TKCTT15
20935,102467567,N-TKCTT16
20936,102467434,N-TKCTT17
20937,102467348,N-TKCTT18
20938,102467568,N-TKCTT19
20939,102467561,N-TKCTT2
20940,102467416,N-TKCTT20
20941,102467349,N-TKCTT21
20942,102467570,N-TKCTT24
20943,102467351,N-TKCTT25
20944,102467651,N-TKCTT26
20945,102467571,N-TKCTT27
20946,102467352,N-TKCTT28
20947,102467572,N-TKCTT29
20948,102467341,N-TKCTT3
20949,102467353,N-TKCTT30
20950,102467342,N-TKCTT4
20951,102467562,N-TKCTT5
20952,102467343,N-TKCTT6
20953,102467563,N-TKCTT7
20954,102467650,N-TKCTT8
20955,102467344,N-TKCTT9
20956,108168137,N-TKTTT22
20957,102467350,N-TKTTT23
20958,102467648,N-TLAAG1
20959,102467549,N-TLAAG2
20960,102467329,N-TLAAG3
20961,102467415,N-TLAAG4
20962,102467550,N-TLAAG5
20963,102467330,N-TLAAG6
20964,102467331,N-TLAAG7
20965,102467551,N-TLAAG8
20966,102467552,N-TLCAA1
20967,108168133,N-TLCAA2
20968,102467333,N-TLCAA3
20969,102467332,N-TLCAA4
20970,102467553,N-TLCAG1
20971,102467557,N-TLCAG10
20972,102467334,N-TLCAG2
20973,102467554,N-TLCAG3
20974,102467335,N-TLCAG4
20975,102467555,N-TLCAG5
20976,102467336,N-TLCAG6
20977,102467649,N-TLCAG7
20978,102467556,N-TLCAG8
20979,102467337,N-TLCAG9
20980,102467338,N-TLTAA1
20981,108168116,N-TLTAA2
20982,102467339,N-TLTAA3
20983,102467632,N-TLTAA4
20984,102467559,N-TLTAG1
20985,102467340,N-TLTAG2
20986,102467433,N-TLTAG3
20987,50863,NTM
20988,102467573,N-TMCAT1
20989,108168123,N-TMCAT10
20990,102467358,N-TMCAT11
20991,102467633,N-TMCAT12
20992,102467578,N-TMCAT13
20993,102467359,N-TMCAT14
20994,102467652,N-TMCAT15
20995,102467579,N-TMCAT16
20996,102467360,N-TMCAT17
20997,102467580,N-TMCAT18
20998,102467410,N-TMCAT19
20999,108168130,N-TMCAT2
21000,108168269,N-TMCAT3
21001,102467355,N-TMCAT4
21002,102467435,N-TMCAT5
21003,102467575,N-TMCAT6
21004,102467356,N-TMCAT7
21005,108168138,N-TMCAT8
21006,102467357,N-TMCAT9
21007,28989,NTMT1
21008,9423,NTN1
21009,4917,NTN3
21010,59277,NTN4
21011,126147,NTN5
21012,22854,NTNG1
21013,84628,NTNG2
21014,102467254,N-TNGTT1
21015,102467258,N-TNGTT10
21016,102467478,N-TNGTT11
21017,102467259,N-TNGTT12
21018,102467479,N-TNGTT13
21019,102467260,N-TNGTT14
21020,102467474,N-TNGTT2
21021,102467255,N-TNGTT3
21022,102467475,N-TNGTT4
21023,102467256,N-TNGTT5
21024,102467476,N-TNGTT6
21025,102467422,N-TNGTT7
21026,102467257,N-TNGTT8
21027,102467477,N-TNGTT9
21028,109758,NTP
21029,102467584,N-TPAGG1
21030,102467364,N-TPAGG2
21031,102467365,N-TPAGG3
21032,102467585,N-TPAGG4
21033,102467366,N-TPAGG5
21034,102467586,N-TPAGG6
21035,102467367,N-TPAGG7
21036,102467417,N-TPCGG1
21037,102467653,N-TPCGG2
21038,102467587,N-TPCGG3
21039,84284,NTPCR
21040,102467368,N-TPTGG1
21041,102467588,N-TPTGG2
21042,108168500,N-TPTGG3
21043,102467589,N-TPTGG4
21044,102467370,N-TPTGG5
21045,102467590,N-TPTGG6
21046,102467437,N-TPTGG7
21047,102467371,N-TPTGG8
21048,102467510,N-TQCTG1
21049,108168135,N-TQCTG10
21050,102467291,N-TQCTG2
21051,102467511,N-TQCTG3
21052,102467413,N-TQCTG4
21053,102467292,N-TQCTG5
21054,102467512,N-TQCTG6
21055,102467293,N-TQCTG7
21056,108168124,N-TQCTG8
21057,102467294,N-TQCTG9
21058,102467514,N-TQTTG1
21059,102467295,N-TQTTG2
21060,102467515,N-TQTTG3
21061,102467296,N-TQTTG4
21062,102467516,N-TQTTG5
21063,108167944,N-TQTTG6
21064,102467628,N-TRACG1
21065,102467464,N-TRACG2
21066,102467637,N-TRACG3
21067,102467245,N-TRACG4
21068,102467465,N-TRACG5
21069,102467246,N-TRACG6
21070,102467466,N-TRCCG1
21071,102467247,N-TRCCG2
21072,102467467,N-TRCCG3
21073,102467248,N-TRCCT1
21074,102467468,N-TRCCT2
21075,102467421,N-TRCCT3
21076,102467249,N-TRCCT4
21077,102467469,N-TRCCT5
21078,4914,NTRK1
21079,4915,NTRK2
21080,4916,NTRK3
21081,102467250,N-TRTCG1
21082,102467470,N-TRTCG2
21083,102467251,N-TRTCG3
21084,102467471,N-TRTCG4
21085,102467252,N-TRTCG5
21086,102467472,N-TRTCT1
21087,102467253,N-TRTCT2
21088,108168121,N-TRTCT3
21089,102467411,N-TRTCT4
21090,102467638,N-TRTCT5
21091,4922,NTS
21092,108168126,N-TSAGA1
21093,102467595,N-TSAGA2
21094,102467372,N-TSAGA3
21095,102467592,N-TSAGA4
21096,108168134,N-TSAGA5
21097,108168136,N-TSAGA6
21098,102467374,N-TSAGA7
21099,108168128,N-TSAGA8
21100,102467375,N-TSAGA9
21101,102467376,N-TSCGA1
21102,102467596,N-TSCGA2
21103,102467377,N-TSCGA3
21104,102467634,N-TSGCT1
21105,102467597,N-TSGCT2
21106,102467378,N-TSGCT3
21107,102467379,N-TSGCT4
21108,102467438,N-TSGCT5
21109,102467380,N-TSGCT6
21110,102467598,N-TSGCT7
21111,102467381,N-TSGCT8
21112,102467599,N-TSGGA1
21113,4923,NTSR1
21114,23620,NTSR2
21115,102467383,N-TSTA1
21116,102467382,N-TSTGA1
21117,108168122,N-TSTGA2
21118,102467600,N-TSTGA3
21119,100036356,NTTA1
21120,100035328,NTTA2
21121,100035959,NTTA3
21122,102467601,N-TTAGT1
21123,102467384,N-TTAGT2
21124,102467602,N-TTAGT3
21125,108168129,N-TTAGT4
21126,102467603,N-TTAGT5
21127,102467386,N-TTAGT6
21128,102467604,N-TTAGT7
21129,102467440,N-TTAGT8
21130,102467387,N-TTAGT9
21131,102467605,N-TTCGT1
21132,102467418,N-TTCGT2
21133,102467388,N-TTCGT3
21134,102467606,N-TTCGT4
21135,102467389,N-TTCGT5
21136,102467607,N-TTTGT1
21137,102467390,N-TTTGT2
21138,102467441,N-TTTGT3
21139,102467608,N-TTTGT4
21140,102467591,N-TUTCA1
21141,22069,N-TUTCA2
21142,102467443,N-TVAAC1
21143,102467399,N-TVAAC2
21144,102467617,N-TVAAC3
21145,102467400,N-TVAAC4
21146,102467618,N-TVAAC5
21147,102467401,N-TVAAC6
21148,102467619,N-TVAAC7
21149,102467402,N-TVAAC8
21150,102467620,N-TVCAC1
21151,102467407,N-TVCAC10
21152,102467625,N-TVCAC11
21153,102467403,N-TVCAC2
21154,108168362,N-TVCAC3
21155,102467404,N-TVCAC4
21156,108169206,N-TVCAC5
21157,102467405,N-TVCAC6
21158,102467623,N-TVCAC7
21159,102467406,N-TVCAC8
21160,102467624,N-TVCAC9
21161,102467408,N-TVGAC1
21162,102467626,N-TVTAC1
21163,102467409,N-TVTAC2
21164,102467627,N-TVTAC3
21165,102467391,N-TWCCA1
21166,102467609,N-TWCCA2
21167,102467392,N-TWCCA3
21168,102467610,N-TWCCA4
21169,102467393,N-TWCCA5
21170,102467611,N-TWCCA6
21171,102467394,N-TWCCA7
21172,102467612,N-TWCCA8
21173,102467442,N-TYGTA1
21174,102467616,N-TYGTA10
21175,102467395,N-TYGTA2
21176,102467613,N-TYGTA3
21177,102467396,N-TYGTA4
21178,102467614,N-TYGTA5
21179,102467397,N-TYGTA6
21180,102467446,N-TYGTA7
21181,102467615,N-TYGTA8
21182,102467398,N-TYGTA9
21183,9891,NUAK1
21184,81788,NUAK2
21185,51667,NUB1
21186,4682,NUBP1
21187,10101,NUBP2
21188,80224,NUBPL
21189,104352,NUCA
21190,4924,NUCB1
21191,4925,NUCB2
21192,64710,NUCKS1
21193,10726,NUDC
21194,84955,NUDCD1
21195,134492,NUDCD2
21196,23386,NUDCD3
21197,100041237,NUDC-PS1
21198,4521,NUDT1
21199,170685,NUDT10
21200,55190,NUDT11
21201,83594,NUDT12
21202,75039,NUDT12OS
21203,25961,NUDT13
21204,256281,NUDT14
21205,55270,NUDT15
21206,131870,NUDT16
21207,84309,NUDT16L1
21208,73532,NUDT16L2
21209,200035,NUDT17
21210,79873,NUDT18
21211,390916,NUDT19
21212,318,NUDT2
21213,11051,NUDT21
21214,84304,NUDT22
21215,11165,NUDT3
21216,11163,NUDT4
21217,11164,NUDT5
21218,11162,NUDT6
21219,283927,NUDT7
21220,254552,NUDT8
21221,53343,NUDT9
21222,83540,NUF2
21223,26747,NUFIP1
21224,57532,NUFIP2
21225,389643,NUGGC
