,GeneID,Symbol
21550,107075220,MTCYBP8
21551,107075124,MTCYBP9
21552,92140,MTDH
21553,100418814,MTDHP1
21554,100418835,MTDHP2
21555,100418832,MTDHP3
21556,100418834,MTDHP4
21557,100418836,MTDHP5
21558,7978,MTERF1
21559,80298,MTERF2
21560,51001,MTERF3
21561,130916,MTERF4
21562,4520,MTF1
21563,22823,MTF2
21564,123263,MTFMT
21565,51537,MTFP1
21566,9650,MTFR1
21567,56181,MTFR1L
21568,113115,MTFR2
21569,100421472,MTFR2P1
21570,100132621,MTFR2P2
21571,92170,MTG1
21572,26164,MTG2
21573,4522,MTHFD1
21574,25902,MTHFD1L
21575,4523,MTHFD1P1
21576,10797,MTHFD2
21577,441024,MTHFD2L
21578,100287639,MTHFD2P1
21579,106480237,MTHFD2P2
21580,106481665,MTHFD2P3
21581,100131135,MTHFD2P4
21582,442707,MTHFD2P5
21583,100130042,MTHFD2P6
21584,442098,MTHFD2P7
21585,4524,MTHFR
21586,10588,MTHFS
21587,64779,MTHFSD
21588,4528,MTIF2
21589,80713,MTIF2P1
21590,219402,MTIF3
21591,4531,MTL3P
21592,205251,MTLN
21593,4534,MTM1
21594,8776,MTMR1
21595,54893,MTMR10
21596,10903,MTMR11
21597,54545,MTMR12
21598,64419,MTMR14
21599,8898,MTMR2
21600,8897,MTMR3
21601,9110,MTMR4
21602,9107,MTMR6
21603,9108,MTMR7
21604,55613,MTMR8
21605,66036,MTMR9
21606,339483,MTMR9LP
21607,100499468,MTND1P1
21608,100873343,MTND1P10
21609,100873212,MTND1P11
21610,106480744,MTND1P12
21611,100887745,MTND1P13
21612,100873337,MTND1P14
21613,100288998,MTND1P15
21614,100873213,MTND1P16
21615,100873342,MTND1P17
21616,100873338,MTND1P18
21617,100873220,MTND1P19
21618,100873170,MTND1P2
21619,100873339,MTND1P20
21620,100873340,MTND1P21
21621,100287591,MTND1P22
21622,100887749,MTND1P23
21623,100873341,MTND1P24
21624,100288950,MTND1P25
21625,100873214,MTND1P26
21626,100288227,MTND1P27
21627,100873215,MTND1P28
21628,100873216,MTND1P29
21629,100288984,MTND1P3
21630,100507157,MTND1P30
21631,100873217,MTND1P31
21632,100856881,MTND1P32
21633,100873218,MTND1P33
21634,100873219,MTND1P34
21635,106480433,MTND1P35
21636,100506721,MTND1P36
21637,109729170,MTND1P37
21638,100873171,MTND1P4
21639,100873174,MTND1P5
21640,100873173,MTND1P6
21641,100873172,MTND1P7
21642,100287461,MTND1P8
21643,100873221,MTND1P9
21644,387315,MTND2P1
21645,100873238,MTND2P10
21646,100873222,MTND2P11
21647,100873344,MTND2P12
21648,100873345,MTND2P13
21649,100873223,MTND2P14
21650,100873346,MTND2P15
21651,100873347,MTND2P16
21652,100873348,MTND2P17
21653,100873224,MTND2P18
21654,100873225,MTND2P19
21655,56168,MTND2P2
21656,100873226,MTND2P20
21657,100873227,MTND2P21
21658,100873228,MTND2P22
21659,100873229,MTND2P23
21660,100873230,MTND2P24
21661,100873231,MTND2P25
21662,100873349,MTND2P26
21663,100873232,MTND2P27
21664,100652939,MTND2P28
21665,100873233,MTND2P29
21666,100499457,MTND2P3
21667,100873234,MTND2P30
21668,100873235,MTND2P31
21669,100873237,MTND2P32
21670,100873236,MTND2P33
21671,107161146,MTND2P34
21672,107161147,MTND2P35
21673,107161148,MTND2P36
21674,107161150,MTND2P37
21675,107075276,MTND2P38
21676,107075312,MTND2P39
21677,100873175,MTND2P4
21678,107075280,MTND2P40
21679,109729121,MTND2P41
21680,100873176,MTND2P5
21681,100873177,MTND2P6
21682,100873179,MTND2P7
21683,100873178,MTND2P8
21684,100884155,MTND2P9
21685,100873208,MTND3P1
21686,100873239,MTND3P10
21687,107161160,MTND3P11
21688,107075160,MTND3P12
21689,107075277,MTND3P13
21690,107161161,MTND3P14
21691,107161162,MTND3P15
21692,107075278,MTND3P16
21693,107075279,MTND3P17
21694,107161164,MTND3P18
21695,107075161,MTND3P19
21696,100873180,MTND3P2
21697,107075294,MTND3P20
21698,107075198,MTND3P21
21699,107075314,MTND3P22
21700,107075295,MTND3P23
21701,107075199,MTND3P24
21702,107075297,MTND3P25
21703,100873187,MTND3P3
21704,100873181,MTND3P4
21705,100873186,MTND3P5
21706,100873182,MTND3P6
21707,100873183,MTND3P7
21708,100873185,MTND3P8
21709,100873184,MTND3P9
21710,106478909,MTND4LP1
21711,107075099,MTND4LP10
21712,107075238,MTND4LP11
21713,107075239,MTND4LP12
21714,107075100,MTND4LP13
21715,107075305,MTND4LP14
21716,107131123,MTND4LP15
21717,107075210,MTND4LP16
21718,107075240,MTND4LP17
21719,107075101,MTND4LP18
21720,107075241,MTND4LP19
21721,107075098,MTND4LP2
21722,107075242,MTND4LP20
21723,107075306,MTND4LP21
21724,107075102,MTND4LP22
21725,107133487,MTND4LP23
21726,107075103,MTND4LP24
21727,107075243,MTND4LP25
21728,107075104,MTND4LP26
21729,107133488,MTND4LP27
21730,107133489,MTND4LP28
21731,107133490,MTND4LP29
21732,107075245,MTND4LP3
21733,107075244,MTND4LP30
21734,107075296,MTND4LP31
21735,109729156,MTND4LP32
21736,107131120,MTND4LP4
21737,107075235,MTND4LP5
21738,107131121,MTND4LP6
21739,107075236,MTND4LP7
21740,107131124,MTND4LP8
21741,107075237,MTND4LP9
21742,100873211,MTND4P1
21743,100873256,MTND4P10
21744,100873255,MTND4P11
21745,100293090,MTND4P12
21746,100862853,MTND4P13
21747,100653489,MTND4P14
21748,100873240,MTND4P15
21749,100873241,MTND4P16
21750,100873242,MTND4P17
21751,100873350,MTND4P18
21752,100873351,MTND4P19
21753,100873188,MTND4P2
21754,100873352,MTND4P20
21755,100873243,MTND4P21
21756,100873244,MTND4P22
21757,100873245,MTND4P23
21758,100873254,MTND4P24
21759,100873246,MTND4P25
21760,100873247,MTND4P26
21761,100873248,MTND4P27
21762,100873249,MTND4P28
21763,100873250,MTND4P29
21764,100873189,MTND4P3
21765,100873251,MTND4P30
21766,100873252,MTND4P31
21767,100873253,MTND4P32
21768,107075253,MTND4P33
21769,107075308,MTND4P34
21770,107075117,MTND4P35
21771,107403074,MTND4P36
21772,112163599,MTND4P37
21773,112272562,MTND4P38
21774,112163524,MTND4P39
21775,100873190,MTND4P4
21776,112272547,MTND4P40
21777,111188160,MTND4P41
21778,100873191,MTND4P5
21779,100873192,MTND4P6
21780,100873195,MTND4P7
21781,100873194,MTND4P8
21782,100873193,MTND4P9
21783,100873206,MTND5P1
21784,643031,MTND5P10
21785,100506169,MTND5P11
21786,100873257,MTND5P12
21787,100873272,MTND5P13
21788,100873258,MTND5P14
21789,100873259,MTND5P15
21790,100862854,MTND5P16
21791,100873353,MTND5P17
21792,100873271,MTND5P18
21793,100873270,MTND5P19
21794,100873209,MTND5P2
21795,100873269,MTND5P20
21796,100873354,MTND5P21
21797,100873260,MTND5P22
21798,100873261,MTND5P23
21799,100873262,MTND5P24
21800,100873263,MTND5P25
21801,100873268,MTND5P26
21802,100873264,MTND5P27
21803,100505755,MTND5P28
21804,100873265,MTND5P29
21805,100873210,MTND5P3
21806,100873266,MTND5P30
21807,100873267,MTND5P31
21808,107075254,MTND5P32
21809,107075118,MTND5P33
21810,107075255,MTND5P34
21811,107075119,MTND5P35
21812,107133491,MTND5P36
21813,107133493,MTND5P37
21814,107133495,MTND5P38
21815,107133496,MTND5P39
21816,100873200,MTND5P4
21817,107075256,MTND5P40
21818,107075309,MTND5P41
21819,109729157,MTND5P42
21820,111188140,MTND5P43
21821,112163614,MTND5P44
21822,111188162,MTND5P45
21823,112390311,MTND5P46
21824,100873201,MTND5P5
21825,100873196,MTND5P6
21826,100873197,MTND5P7
21827,100873198,MTND5P8
21828,100873199,MTND5P9
21829,100499469,MTND6P1
21830,106478947,MTND6P10
21831,106480727,MTND6P11
21832,106481743,MTND6P12
21833,106480428,MTND6P13
21834,106478948,MTND6P14
21835,106478949,MTND6P15
21836,106478950,MTND6P16
21837,106480728,MTND6P17
21838,106478951,MTND6P18
21839,106481788,MTND6P19
21840,106478941,MTND6P2
21841,106478952,MTND6P20
21842,100873332,MTND6P21
21843,107075261,MTND6P22
21844,107133498,MTND6P23
21845,107063611,MTND6P24
21846,107075262,MTND6P25
21847,107133500,MTND6P26
21848,107133501,MTND6P27
21849,107133503,MTND6P28
21850,107133504,MTND6P29
21851,106478942,MTND6P3
21852,107133505,MTND6P30
21853,107133507,MTND6P31
21854,107075200,MTND6P32
21855,107075298,MTND6P33
21856,112268489,MTND6P34
21857,112163686,MTND6P35
21858,112340375,MTND6P37
21859,106478943,MTND6P4
21860,106480427,MTND6P5
21861,106478944,MTND6P6
21862,106478945,MTND6P7
21863,106480726,MTND6P8
21864,106478946,MTND6P9
21865,4543,MTNR1A
21866,4544,MTNR1B
21867,25821,MTO1
21868,2475,MTOR
21869,100873935,MTOR-AS1
21870,55149,MTPAP
21871,136319,MTPN
21872,4548,MTR
21873,51250,MTRES1
21874,100129996,MTRES1P1
21875,23517,MTREX
21876,9617,MTRF1
21877,54516,MTRF1L
21878,100132520,MTRF1LP1
21879,100130376,MTRF1LP2
21880,100462977,MTRNR2L1
21881,100463488,MTRNR2L10
21882,100463489,MTRNR2L11
21883,100463498,MTRNR2L12
21884,100463500,MTRNR2L13
21885,100462981,MTRNR2L2
21886,100462983,MTRNR2L3
21887,100463285,MTRNR2L4
21888,100463289,MTRNR2L5
21889,100463482,MTRNR2L6
21890,100288485,MTRNR2L7
21891,100463486,MTRNR2L8
21892,100463487,MTRNR2L9
21893,4552,MTRR
21894,9788,MTSS1
21895,92154,MTSS2
21896,4547,MTTP
21897,222166,MTURN
21898,57509,MTUS1
21899,23281,MTUS2
21900,100874107,MTUS2-AS1
21901,100874106,MTUS2-AS2
21902,246754,MTVR2
21903,4580,MTX1
21904,4581,MTX1P1
21905,10651,MTX2
21906,345778,MTX3
21907,4582,MUC1
21908,10071,MUC12
21909,102724094,MUC12-AS1
21910,56667,MUC13
21911,143662,MUC15
21912,94025,MUC16
21913,140453,MUC17
21914,283463,MUC19
21915,4583,MUC2
21916,200958,MUC20
21917,111753249,MUC20-OT1
21918,651714,MUC20P1
21919,394263,MUC21
21920,100507679,MUC22
21921,4584,MUC3A
21922,57876,MUC3B
21923,4585,MUC4
21924,4586,MUC5AC
21925,727897,MUC5B
21926,112577518,MUC5B-AS1
21927,4588,MUC6
21928,4589,MUC7
21929,100129528,MUC8
21930,118430,MUCL1
21931,135656,MUCL3
21932,100302560,MUHH2
21933,79594,MUL1
21934,100129193,MUPP
21935,80198,MUS81
21936,4593,MUSK
21937,100192307,MUSQTL1
21938,389125,MUSTN1
21939,100192311,MUSTQTL1
21940,4595,MUTYH
21941,93343,MVB12A
21942,89853,MVB12B
21943,4597,MVD
21944,4598,MVK
21945,9961,MVP
21946,4599,MX1
21947,4600,MX2
21948,4084,MXD1
21949,83463,MXD3
21950,10608,MXD4
21951,4601,MXI1
21952,114349542,MXLPO
21953,25878,MXRA5
21954,286544,MXRA5Y
21955,439921,MXRA7
21956,100506055,MXRA7P1
21957,54587,MXRA8
21958,91663,MYADM
21959,105372457,MYADM-AS1
21960,151325,MYADML
21961,255275,MYADML2
21962,246750,MYAS1
21963,4602,MYB
21964,100873904,MYB-AS1
21965,10514,MYBBP1A
21966,4603,MYBL1
21967,4605,MYBL2
21968,4604,MYBPC1
21969,4606,MYBPC2
21970,4607,MYBPC3
21971,4608,MYBPH
21972,343263,MYBPHL
21973,4609,MYC
21974,26292,MYCBP
21975,23077,MYCBP2
21976,100874212,MYCBP2-AS1
21977,100874213,MYCBP2-AS2
21978,84073,MYCBPAP
21979,4610,MYCL
21980,105378668,MYCL-AS1
21981,4611,MYCLP1
21982,645136,MYCLP2
21983,9964,MYCLP3
21984,4613,MYCN
21985,10408,MYCNOS
21986,103752554,MYCNUT
21987,80177,MYCT1
21988,4615,MYD88
21989,56005,MYDGF
21990,50804,MYEF2
21991,26579,MYEOV
21992,4617,MYF5
21993,4618,MYF6
21994,60314,MYG1
21995,112268097,MYG1-AS1
21996,100420770,MYG1P1
21997,4619,MYH1
21998,4628,MYH10
21999,4629,MYH11
22000,8735,MYH13
22001,79784,MYH14
22002,22989,MYH15
22003,84176,MYH16
22004,4620,MYH2
22005,4621,MYH3
22006,4622,MYH4
22007,4624,MYH6
22008,4625,MYH7
22009,57644,MYH7B
22010,4626,MYH8
22011,4627,MYH9
22012,100128560,MYHAS
22013,4632,MYL1
22014,93408,MYL10
22015,10627,MYL12A
22016,157667,MYL12AP1
22017,103910,MYL12B
22018,645094,MYL12BP1
22019,391722,MYL12BP2
22020,4633,MYL2
22021,4634,MYL3
22022,4635,MYL4
22023,4636,MYL5
22024,4637,MYL6
22025,140465,MYL6B
22026,100422437,MYL6BP1
22027,54043,MYL6P1
22028,100431168,MYL6P2
22029,100129561,MYL6P3
22030,642627,MYL6P4
22031,124685,MYL6P5
22032,58498,MYL7
22033,442204,MYL8P
22034,10398,MYL9
22035,29116,MYLIP
22036,4638,MYLK
22037,85366,MYLK2
22038,91807,MYLK3
22039,340156,MYLK4
22040,100506826,MYLK-AS1
22041,100873940,MYLK-AS2
22042,9430,MYLKP1
22043,29895,MYLPF
22044,389827,MYMK
22045,101929726,MYMX
22046,50960,MYMY1
22047,493818,MYMY3
22048,100653379,MYMY4
22049,55892,MYNN
22050,4651,MYO10
22051,51168,MYO15A
22052,80022,MYO15B
22053,23026,MYO16
22054,100885782,MYO16-AS1
22055,100874067,MYO16-AS2
22056,399687,MYO18A
22057,84700,MYO18B
22058,105372963,MYO18B-AS1
22059,80179,MYO19
22060,4640,MYO1A
22061,4430,MYO1B
22062,4641,MYO1C
22063,4642,MYO1D
22064,4643,MYO1E
22065,4542,MYO1F
22066,64005,MYO1G
22067,283446,MYO1H
22068,53904,MYO3A
22069,140469,MYO3B
22070,101929753,MYO3B-AS1
22071,4644,MYO5A
22072,4645,MYO5B
22073,441420,MYO5BP1
22074,392335,MYO5BP2
22075,441442,MYO5BP3
22076,55930,MYO5C
22077,4646,MYO6
22078,4647,MYO7A
22079,4648,MYO7B
22080,4649,MYO9A
22081,4650,MYO9B
22082,4653,MYOC
22083,93649,MYOCD
22084,101928418,MYOCD-AS1
22085,110806290,MYOCOS
22086,4654,MYOD1
22087,26509,MYOF
22088,4656,MYOG
22089,8736,MYOM1
22090,9172,MYOM2
22091,127294,MYOM3
22092,107985737,MYOM3-AS1
22093,114004358,MYOPARR
22094,57462,MYORG
22095,105373853,MYOSLID
22096,101927865,MYOSLID-AS1
22097,9499,MYOT
22098,58529,MYOZ1
22099,51778,MYOZ2
22100,91977,MYOZ3
22101,4657,MYP1
22102,553195,MYP10
22103,594832,MYP11
22104,664780,MYP12
22105,677764,MYP13
22106,100359407,MYP14
22107,100294716,MYP15
22108,100270641,MYP16
22109,100359401,MYP17
22110,100359406,MYP18
22111,100653370,MYP19
22112,4658,MYP2
22113,100682326,MYP20
22114,8782,MYP3
22115,393093,MYP4
22116,404682,MYP5
22117,553190,MYP7
22118,553192,MYP8
22119,553194,MYP9
22120,84665,MYPN
22121,339344,MYPOP
22122,745,MYRF
22123,26070,MYRF-AS1
22124,196446,MYRFL
22125,25924,MYRIP
22126,114803,MYSM1
22127,4661,MYT1
22128,23040,MYT1L
22129,730811,MYT1L-AS1
22130,100820829,MYZAP
22131,51237,MZB1
22132,7593,MZF1
22133,100131691,MZF1-AS1
22134,440145,MZT1
22135,106480302,MZT1P1
22136,101929581,MZT1P2
22137,653784,MZT2A
22138,80097,MZT2B
22139,9683,N4BP1
22140,55728,N4BP2
22141,90634,N4BP2L1
22142,10443,N4BP2L2
22143,116828,N4BP2L2-IT2
22144,23138,N4BP3
22145,29104,N6AMT1
22146,8260,NAA10
22147,84779,NAA11
22148,80155,NAA15
22149,79612,NAA16
22150,51126,NAA20
22151,80018,NAA25
22152,122830,NAA30
22153,60560,NAA35
22154,84316,NAA38
22155,79829,NAA40
22156,80218,NAA50
22157,79903,NAA60
22158,24142,NAA80
22159,27163,NAAA
22160,10003,NAALAD2
22161,10004,NAALADL1
22162,254827,NAALADL2
22163,100874245,NAALADL2-AS1
22164,100874244,NAALADL2-AS2
22165,100862679,NAALADL2-AS3
22166,4664,NAB1
22167,4665,NAB2
22168,64859,NABP1
22169,79035,NABP2
22170,4666,NACA
22171,342538,NACA2
22172,389240,NACA3P
22173,83955,NACA4P
22174,23148,NACAD
22175,100132812,NACAP10
22176,651144,NACAP2
22177,645108,NACAP5
22178,100132778,NACAP6
22179,101059973,NACAP7
22180,101928685,NACAP8
22181,100421926,NACAP9
22182,112939,NACC1
22183,138151,NACC2
22184,65220,NADK
22185,133686,NADK2
22186,101056700,NADK2-AS1
22187,55191,NADSYN1
22188,8883,NAE1
22189,92345,NAF1
22190,100380876,NAFLD1
22191,100462725,NAFLD2
22192,4668,NAGA
22193,55577,NAGK
22194,4669,NAGLU
22195,51172,NAGPA
22196,100507589,NAGPA-AS1
22197,162417,NAGS
22198,203245,NAIF1
22199,4671,NAIP
22200,728535,NAIPP1
22201,728519,NAIPP2
22202,643784,NAIPP3
22203,653406,NAIPP4
22204,259232,NALCN
22205,100885778,NALCN-AS1
22206,101928483,NALT1
22207,100996569,NAMA
22208,10135,NAMPT
22209,646309,NAMPTP1
22210,100132712,NAMPTP2
22211,106480319,NAMPTP3
22212,79923,NANOG
22213,360030,NANOGNB
22214,100859926,NANOGNBP1
22215,101060006,NANOGNBP2
22216,100652831,NANOGNBP3
22217,404635,NANOGP1
22218,349372,NANOGP10
22219,414135,NANOGP11
22220,414131,NANOGP2
22221,340217,NANOGP3
22222,414132,NANOGP4
22223,414133,NANOGP5
22224,414134,NANOGP6
22225,414130,NANOGP7
22226,388112,NANOGP8
22227,349386,NANOGP9
22228,340719,NANOS1
22229,339345,NANOS2
22230,342977,NANOS3
22231,140838,NANP
22232,54187,NANS
22233,4673,NAP1L1
22234,729561,NAP1L1P1
22235,100128894,NAP1L1P2
22236,100130335,NAP1L1P3
22237,4674,NAP1L2
22238,4675,NAP1L3
22239,4676,NAP1L4
22240,728589,NAP1L4P1
22241,100874319,NAP1L4P2
22242,730174,NAP1L4P3
22243,266812,NAP1L5
22244,645996,NAP1L6P
22245,8775,NAPA
22246,100505681,NAPA-AS1
22247,63908,NAPB
22248,222236,NAPEPLD
22249,8774,NAPG
22250,100288843,NAPGP1
22251,100422429,NAPGP2
22252,93100,NAPRT
22253,9476,NAPSA
22254,256236,NAPSB
22255,26502,NARF
22256,111082991,NARF-AS1
22257,100506001,NARF-IT1
22258,4677,NARS1
22259,319127,NARS1P1
22260,100287895,NARS1P2
22261,79731,NARS2
22262,4678,NASP
22263,282694,NASPP1
22264,9,NAT1
22265,55226,NAT10
22266,57106,NAT14
22267,375607,NAT16
22268,10,NAT2
22269,9027,NAT8
22270,51471,NAT8B
22271,339983,NAT8L
22272,26151,NAT9
22273,256302,NATD1
22274,11,NATP
22275,89796,NAV1
22276,89797,NAV2
22277,100874015,NAV2-AS1
22278,100874014,NAV2-AS2
22279,100874013,NAV2-AS3
22280,399876,NAV2-AS4
22281,100874012,NAV2-AS5
22282,100874305,NAV2-IT1
22283,89795,NAV3
22284,55739,NAXD
22285,128240,NAXE
22286,51594,NBAS
22287,729177,NBAT1
22288,550643,NBDY
22289,26960,NBEA
22290,65065,NBEAL1
22291,23218,NBEAL2
22292,606,NBEAP1
22293,100418881,NBEAP2
22294,100418905,NBEAP3
22295,100418897,NBEAP4
22296,100418903,NBEAP5
22297,100418904,NBEAP6
22298,4681,NBL1
22299,100306937,NBLST4
22300,100306938,NBLST5
22301,100306939,NBLST6
22302,107181289,NBLST7
22303,4683,NBN
22304,55672,NBPF1
22305,100132406,NBPF10
22306,200030,NBPF11
22307,149013,NBPF12
22308,644861,NBPF13P
22309,25832,NBPF14
22310,284565,NBPF15
22311,401967,NBPF17P
22312,441908,NBPF18P
22313,101060226,NBPF19
22314,100288142,NBPF20
22315,205655,NBPF21P
22316,285622,NBPF22P
22317,101929780,NBPF25P
22318,101060684,NBPF26
22319,343381,NBPF2P
22320,84224,NBPF3
22321,148545,NBPF4
22322,100507044,NBPF5P
22323,653149,NBPF6
22324,343505,NBPF7
22325,728841,NBPF8
22326,400818,NBPF9
22327,4077,NBR1
22328,10230,NBR2
22329,83988,NCALD
22330,4684,NCAM1
22331,100288346,NCAM1-AS1
22332,4685,NCAM2
22333,1463,NCAN
22334,9918,NCAPD2
22335,100421175,NCAPD2P1
22336,23310,NCAPD3
22337,64151,NCAPG
22338,54892,NCAPG2
22339,100421096,NCAPGP1
22340,100421148,NCAPGP2
22341,23397,NCAPH
22342,29781,NCAPH2
22343,4686,NCBP1
22344,22916,NCBP2
22345,100874001,NCBP2-AS1
22346,152217,NCBP2AS2
22347,392517,NCBP2L
22348,55421,NCBP3
22349,342897,NCCRP1
22350,23154,NCDN
22351,57552,NCEH1
22352,653361,NCF1
22353,654816,NCF1B
22354,654817,NCF1C
22355,4688,NCF2
22356,4689,NCF4
22357,107985578,NCF4-AS1
22358,4690,NCK1
22359,101927597,NCK1-DT
22360,8440,NCK2
22361,10787,NCKAP1
22362,3071,NCKAP1L
22363,344148,NCKAP5
22364,101928185,NCKAP5-AS1
22365,101928161,NCKAP5-AS2
22366,100874346,NCKAP5-IT1
22367,57701,NCKAP5L
22368,51517,NCKIPSD
22369,4691,NCL
22370,56926,NCLN
22371,100302751,NCLP1
22372,100379142,NCLP2
22373,400746,NCMAP
22374,100506985,NCMAP-DT
22375,8648,NCOA1
22376,10499,NCOA2
22377,8202,NCOA3
22378,8031,NCOA4
22379,326605,NCOA4P1
22380,728333,NCOA4P2
22381,729497,NCOA4P3
22382,642262,NCOA4P4
22383,57727,NCOA5
22384,23054,NCOA6
22385,135112,NCOA7
22386,104355145,NCOA7-AS1
22387,9611,NCOR1
22388,149934,NCOR1P1
22389,729490,NCOR1P2
22390,100874183,NCOR1P3
22391,105379511,NCOR1P4
22392,9612,NCOR2
22393,9437,NCR1
22394,9436,NCR2
22395,259197,NCR3
22396,374383,NCR3LG1
22397,552853,NCRNA00250
22398,100302746,NCRUPAR
22399,23413,NCS1
22400,23385,NCSTN
22401,100873743,NCSTNP1
22402,55706,NDC1
22403,10403,NDC80
22404,54820,NDE1
22405,100422372,NDE1P1
22406,106480247,NDE1P2
22407,81565,NDEL1
22408,80762,NDFIP1
22409,100420792,NDFIP1P1
22410,54602,NDFIP2
22411,100874208,NDFIP2-AS1
22412,81866,NDIC
22413,4692,NDN
22414,100682325,NDNC9
22415,79625,NDNF
22416,27158,NDOR1
22417,4693,NDP
22418,100873919,NDP-AS1
22419,10397,NDRG1
22420,57447,NDRG2
22421,57446,NDRG3
22422,65009,NDRG4
22423,3340,NDST1
22424,102546298,NDST1-AS1
22425,8509,NDST2
22426,9348,NDST3
22427,64579,NDST4
22428,4694,NDUFA1
22429,4705,NDUFA10
22430,126328,NDUFA11
22431,55967,NDUFA12
22432,100527945,NDUFA12P1
22433,51079,NDUFA13
22434,4695,NDUFA2
22435,4696,NDUFA3
22436,100131388,NDUFA3P1
22437,106479051,NDUFA3P2
22438,644482,NDUFA3P3
22439,106480806,NDUFA3P4
22440,112272577,NDUFA3P5
22441,106479052,NDUFA3P6
22442,4697,NDUFA4
22443,56901,NDUFA4L2
22444,360165,NDUFA4P1
22445,100287880,NDUFA4P2
22446,4698,NDUFA5
22447,4699,NDUFA5P1
22448,102724853,NDUFA5P10
22449,102724866,NDUFA5P11
22450,100288013,NDUFA5P12
22451,102724035,NDUFA5P2
22452,100288035,NDUFA5P3
22453,100128136,NDUFA5P4
22454,100130327,NDUFA5P5
22455,100288339,NDUFA5P6
22456,106481784,NDUFA5P7
22457,103091863,NDUFA5P8
22458,100289579,NDUFA5P9
22459,4700,NDUFA6
22460,100132273,NDUFA6-DT
22461,4701,NDUFA7
22462,4702,NDUFA8
22463,107075207,NDUFA8P1
22464,4704,NDUFA9
22465,266625,NDUFA9P1
22466,4706,NDUFAB1
22467,107075303,NDUFAB1P1
22468,51103,NDUFAF1
22469,91942,NDUFAF2
22470,727919,NDUFAF2P1
22471,100130783,NDUFAF2P2
22472,25915,NDUFAF3
22473,29078,NDUFAF4
22474,100306975,NDUFAF4P1
22475,402676,NDUFAF4P2
22476,100422532,NDUFAF4P3
22477,100128889,NDUFAF4P4
22478,79133,NDUFAF5
22479,137682,NDUFAF6
22480,55471,NDUFAF7
22481,284184,NDUFAF8
22482,4707,NDUFB1
22483,4716,NDUFB10
22484,100128711,NDUFB10P1
22485,107075304,NDUFB10P2
22486,54539,NDUFB11
22487,390239,NDUFB11P1
22488,100190952,NDUFB1P1
22489,100380272,NDUFB1P2
22490,4708,NDUFB2
22491,100134713,NDUFB2-AS1
22492,107075208,NDUFB2P1
22493,4709,NDUFB3
22494,93993,NDUFB3P1
22495,93994,NDUFB3P2
22496,93996,NDUFB3P3
22497,93995,NDUFB3P4
22498,93997,NDUFB3P5
22499,4710,NDUFB4
22500,100288654,NDUFB4P1
22501,107075105,NDUFB4P10
22502,107075247,NDUFB4P11
22503,402175,NDUFB4P12
22504,100132036,NDUFB4P2
22505,100288420,NDUFB4P3
22506,107075092,NDUFB4P4
22507,107075096,NDUFB4P5
22508,107075097,NDUFB4P6
22509,107075094,NDUFB4P7
22510,107075246,NDUFB4P8
22511,107075211,NDUFB4P9
22512,4711,NDUFB5
22513,100288337,NDUFB5P1
22514,100422431,NDUFB5P2
22515,4712,NDUFB6
22516,4713,NDUFB7
22517,4714,NDUFB8
22518,326606,NDUFB8P1
22519,729565,NDUFB8P2
22520,100132286,NDUFB8P3
22521,4715,NDUFB9
22522,107075233,NDUFB9P1
22523,100128596,NDUFB9P2
22524,100129370,NDUFB9P3
22525,4717,NDUFC1
22526,4718,NDUFC2
22527,100532726,NDUFC2-KCTD14
22528,4719,NDUFS1
22529,4720,NDUFS2
22530,4722,NDUFS3
22531,4724,NDUFS4
22532,4725,NDUFS5
22533,100996944,NDUFS5P1
22534,100286918,NDUFS5P2
22535,100288149,NDUFS5P3
22536,100287817,NDUFS5P4
22537,100128177,NDUFS5P5
22538,106480785,NDUFS5P6
22539,100130794,NDUFS5P7
22540,4726,NDUFS6
22541,107075209,NDUFS6P1
22542,374291,NDUFS7
22543,4728,NDUFS8
22544,4723,NDUFV1
22545,4729,NDUFV2
22546,101927275,NDUFV2-AS1
22547,4730,NDUFV2P1
22548,4731,NDUFV3
22549,283131,NEAT1
22550,4703,NEB
22551,10529,NEBL
22552,100128511,NEBL-AS1
22553,64168,NECAB1
22554,54550,NECAB2
22555,63941,NECAB3
22556,25977,NECAP1
22557,442668,NECAP1P1
22558,106479026,NECAP1P2
22559,55707,NECAP2
22560,5818,NECTIN1
22561,105369525,NECTIN1-AS1
22562,5819,NECTIN2
22563,25945,NECTIN3
22564,100506555,NECTIN3-AS1
22565,81607,NECTIN4
22566,105371471,NECTIN4-AS1
22567,121441,NEDD1
22568,4734,NEDD4
22569,23327,NEDD4L
22570,4738,NEDD8
22571,100528064,NEDD8-MDP1
22572,100128775,NEDD8P1
22573,4739,NEDD9
22574,619410,NEDE
22575,4744,NEFH
22576,339396,NEFHP1
22577,4747,NEFL
22578,359795,NEFLP1
22579,4741,NEFM
22580,100420737,NEFMP1
22581,257194,NEGR1
22582,100852409,NEGR1-IT1
22583,79661,NEIL1
22584,252969,NEIL2
22585,55247,NEIL3
22586,4750,NEK1
22587,152110,NEK10
22588,79858,NEK11
22589,4751,NEK2
22590,326302,NEK2P1
22591,100379667,NEK2P2
22592,100158258,NEK2P3
22593,100381202,NEK2P4
22594,4752,NEK3
22595,6787,NEK4
22596,100421718,NEK4P1
22597,100421734,NEK4P2
22598,100421728,NEK4P3
22599,341676,NEK5
22600,10783,NEK6
22601,140609,NEK7
